ZoomInfo Company ID,Founded Year,Revenue (in 000s USD),Revenue Range (in USD),Est. Marketing Department Budget (in 000s USD),Est. Finance Department Budget (in 000s USD),Est. IT Department Budget (in 000s USD),Est. HR Department Budget (in 000s USD),Employees,Employee Range,Past 1 Year Employee Growth Rate,Past 2 Year Employee Growth Rate,SIC Code 1,SIC Code 2,SIC Codes,NAICS Code 1,NAICS Code 2,NAICS Codes,Primary Industry,Primary Sub-Industry,All Industries,All Sub-Industries,Industry Hierarchical Category,Secondary Industry Hierarchical Category,Alexa Rank,Ownership Type,Business Model,Certified Active Company,Certification Date,Total Funding Amount (in 000s USD),Recent Funding Amount (in 000s USD),Recent Funding Round,Recent Funding Date,Recent Investors,All Investors,Company City,Company State,Company Zip Code,Company Country,Number of Locations,Company Is Acquired,Company ID (Ultimate Parent),Company ID (Immediate Parent)
24887779,1986,71833,$50 mil. - $100 mil.,8763,718,1436,1077,519,Employees.500to999,-0.2,-1.5,5045,737,73;737;50;504;5045,423430,42343,51;518;5182;42;423;4234;42343;423430,Business Services,,Business Services;Retail,Consumer Electronics & Computers Retail,bizservice,,8745653,Private,B2B,Yes,12-Dec-19,0,0,,,,,Stamford,Connecticut,6905,United States,32,Yes,454983374,454983374
425998292,2015,10213,$10 mil. - $25 mil.,765,102,194,784,351,Employees.250to499,5.1,13.6,7299,729,49;72;729;7299,541990,221122,22;221;54;541;5419;54199;541990;2211;22112;221122,"Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste;Business Services","Electricity, Oil & Gas;Research & Development",energy,energy.energy,381974,Private,B2B,Yes,16-Nov-23,0,0,,,,,Tokyo,Tokyo,,Japan,5,,,
347968517,2010,7319,$5 mil. - $10 mil.,958,73,256,64,28,Employees.20to49,0,3.7,7379,737,73;737;7379,541519,54151,54;541;5415;54151;541519,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,20481962,Private,B2B,Yes,9-Jun-22,397,247,Debt,9-Feb-21,PPP,PPP;PPP,Southfield,Michigan,48033,United States,1,,,
109101079,1999,9457000,Over $5 bil.,567420,94570,236425,60870,27000,Employees.10000plus,-3.6,-6.8,4789,4111,47;478;4789;35;353;3531;41;411;4111;37;374;3743;379;3799;40;401;4013,488210,485112,48;485;4851;48511;485112;33;336;3365;33651;336510;3369;33699;336999;488;4882;48821;488210,Manufacturing,Industrial Machinery & Equipment,Manufacturing;Transportation,"Industrial Machinery & Equipment;Rail, Bus & Taxi",mfg,mfg.industrialmachinery,388950,Public,B2B,Yes,26-Feb-24,346900,1500,Debt,17-Aug-22,,,Pittsburgh,Pennsylvania,15212,United States,32,,,
23937179,1963,2700000,$1 bil. - $5 bil.,329400,27000,54000,7127,5000,Employees.5000to9999,0,0,5999,5963,59;599;5999;596;5963,456120,454390,45;456;4561;45612;456120;454;4543;45439;454390,Retail,"Flowers, Gifts & Specialty Stores",Retail,"Flowers, Gifts & Specialty Stores",retail,retail.gifts,58024,Private,B2B,Yes,13-Jul-22,0,0,,,,,Addison,Texas,75001,United States,14,,,
360760027,1990,3281,$1 mil. - $5 mil.,252,32,154,44,19,Employees.10to19,0,0,7389,738,73;738;7389,541930,54193,54;541;5419;54193;541930,Business Services,Translation & Linguistic Services,Business Services,Translation & Linguistic Services,bizservice,bizservice.language,20317508,Private,B2B,Yes,10-Jun-20,0,0,,,,,Miami,Florida,33138,United States,2,,,
348740290,2001,1341,$1 mil. - $5 mil.,108,20,49,16,7,Employees.5to9,0,0,8999,8748,87;874;8748;73;738;7389;89;899;8999;48;489;4899,541690,518210,51;518;5182;51821;518210;54;541;5416;54169;541690;517;5178;51781;517810;5179;51791;517919,Telecommunications,Telephony & Wireless,Telecommunications;Business Services,Telephony & Wireless;Custom Software & IT Services;Management Consulting,telecom,telecom.telephone,,Private,B2B,Yes,18-Nov-21,0,0,,,,,San Juan Capistrano,California,92675,United States,2,Yes,358753456,358753456
529270083,2012,1094,$1 mil. - $5 mil.,85,8,59,14,6,Employees.5to9,0,0,6799,679,67;679;6799,523910,52391,52;523;5239;52391;523910,Finance,Venture Capital & Private Equity,Finance,Venture Capital & Private Equity,finance,finance.venturecapital,,Private,B2B,No,,0,0,,,,,West Palm Beach,Florida,33404,United States,2,,,
4280349,1931,55911000,Over $5 bil.,4361058,419332,2292351,122868,54500,Employees.10000plus,0,7.7,6411,6331,63;633;6331;632;6321;64;641;6411;631;6311,524210,524126,52;524;5242;52421;524210;5241;52411;524113;524114;52412;524126,Insurance,,Insurance,,insurance,,4217,Public,B2B,Yes,8-Feb-24,2120000,2120000,Stock Issuance/Offering,2-Jun-93,,,Northbrook,Illinois,60062,United States,128,,,
38240680,1918,8523792,Over $5 bil.,664855,63928,460284,23568,16533,Employees.10000plus,7.8,7.8,8322,6371,63;637;6371;62;628;6282;6289;83;832;8322,624190,525110,52;523;5239;52394;523940;52399;523999;525;5251;52511;525110;62;624;6241;62419;624190,Finance,Investment Banking,Finance;Insurance;Organizations,Investment Banking;Non-Profit & Charitable Organizations,finance,finance.investment,10176,Private,B2B,Yes,7-Mar-24,0,0,,,,,New York City,New York,10017,United States,51,,,
11914838,1995,3147,$1 mil. - $5 mil.,188,31,106,87,31,Employees.20to49,0,0,8243,824,82;824;8243,611420,61142,61;611;6114;61142;611420,Education,Training,Education,Training,education,education.training,14535919,Private,B2B,Yes,5-Dec-19,0,0,,,,,New Palestine,Indiana,46163,United States,2,Yes,351046070,351046070
28840401,1990,1706092,$1 bil. - $5 bil.,223498,17060,59713,9978,7000,Employees.5000to9999,0,0,7379,7371,73;737;7379;7371,541519,541511,54;541;5415;54151;541511;541519,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,1890379,Private,B2B,Yes,9-Jun-23,0,0,,,,,Fort Mill,South Carolina,29707,United States,8,Yes,425783831,425783831
347709644,1962,3963,$1 mil. - $5 mil.,321,59,146,56,16,Employees.10to19,6.7,0,2951,295,29;295;2951,324121,32412,32;324;3241;32412;324121,Manufacturing,Building Materials,Manufacturing,Building Materials,mfg,mfg.building,8808285,Private,B2B,Yes,28-Oct-21,0,0,,,,,Jeddo,Michigan,48032,United States,5,,,
350602141,1999,1832162,$1 bil. - $5 bil.,240013,18321,67789,16457,7300,Employees.5000to9999,0,0,7379,7373,73;737;7372;7373;7379,541512,518210,51;513;5132;51321;513210;54;541;5415;54151;541512;518;5182;51821;518210,Software,"Multimedia, Games & Graphics Software",Software,"Multimedia, Games & Graphics Software",software,software.videogames,208660,Public,B2B,Yes,7-Nov-23,0,0,,,,,Douglas,Douglas,,Isle of Man,4,,,
447682278,1982,28,"Under $500,000",3,,,3,1,Employees.1to4,0,0,7371,737,73;737;7371,541511,54151,54;541;5415;54151;541511,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,,Public,B2C,Yes,29-Jan-22,0,0,,,,,Toronto,Ontario,M4S 3A6,Canada,3,,,
48072438,1970,250567,$250 mil. - $500 mil.,19794,2505,11776,2099,1473,Employees.1000to4999,0,0,8111,811,81;811;8111,541120,541110,54;541;5411;54112;541120;54111;541110,Law Firms & Legal Services,,Law Firms & Legal Services,,legal,,843037,Private,B2B,Yes,23-Feb-24,0,0,,,,,Dallas,Texas,75201,United States,30,,,
100796556,1969,167253,$100 mil. - $250 mil.,10035,1672,5686,3852,2211,Employees.1000to4999,0.5,-0.3,8221,822,82;822;8221,611310,61131,61;611;6113;61131;611310,Education,Colleges & Universities,Education,Colleges & Universities,education,education.university,74682,Private,B2B,Yes,28-Jun-23,0,0,,,,,Overland Park,Kansas,66210,United States,4,,,
124371024,1908,11053000,Over $5 bil.,552650,110530,320537,11369,5043,Employees.5000to9999,0.2,3.4,4925,4924,49;492;4925;4923;4924;4922,486210,486110,48;486;4861;48611;486110;22;221;2212;22121;221210;4862;48621;486210;21;213;2131;21311;213112,"Energy, Utilities & Waste","Electricity, Oil & Gas","Energy, Utilities & Waste;Transportation","Electricity, Oil & Gas;Freight & Logistics Services",energy,energy.energy,1000074,Public,B2B,Yes,24-Aug-23,107500,107500,Stock Issuance/Offering,17-Aug-05,,,Broken Arrow,Oklahoma,74012,United States,48,,,
31014988,1996,2178,$1 mil. - $5 mil.,285,21,76,39,17,Employees.10to19,0,0,8111,7379,73;737;7373;7379;81;811;8111;30;308,811210,541519,54;541;5411;54111;541110;81;811;8112;81121;811210;5415;54151;541519;541512,Business Services,,Business Services,Custom Software & IT Services,bizservice,,5127171,Private,B2B,Yes,3-Oct-23,0,0,,,,,Midland Park,New Jersey,7432,United States,3,,,
407068620,1888,5123,$5 mil. - $10 mil.,307,51,174,76,32,Employees.20to49,-3,-3,8211,821,82;821;8211,611110,61111,61;611;6111;61111;611110,Education,K-12 Schools,Education,K-12 Schools,education,education.k12,,Private,B2C,Yes,21-Aug-19,0,0,,,,,Somerset,Kentucky,42501,United States,3,,,
13320664,1996,132122,$100 mil. - $250 mil.,17307,1321,4492,1256,766,Employees.500to999,-4.4,-0.4,8049,8011,80;804;8049;801;8011,621399,621111,62;621;6211;62111;621111;6213;62139;621399,Hospitals & Physicians Clinics,Physicians Clinics,Hospitals & Physicians Clinics,Physicians Clinics;Medical Specialists,hospitals,hospitals.clinics,441578,Private,B2B,Yes,8-Feb-24,0,0,,,,,St. Louis,Missouri,63141,United States,39,Yes,566132064,87163559
48384273,1996,69500,$50 mil. - $100 mil.,3475,695,695,452,121,Employees.100to249,0,6.1,1479,147,14;147;1479,212393,212390,21;212;2123;21239;212390;212393,Minerals & Mining,,Minerals & Mining;Manufacturing,Chemicals & Related Products;Electronics;Glass & Clay,mm,,14878039,Public,B2B,Yes,14-May-20,186029,124000,Share Placement,30-Nov-20,,BNP Paribas,Ardross,Western Australia,6153,Australia,7,Yes,344628916,344628916
371606952,1995,66757,$50 mil. - $100 mil.,5407,1001,2470,554,264,Employees.250to499,0,0,4812,737,73;737;48;481;4812,517810,517311,51;518;5182;517;5178;51781;517810;5173;51731;517311,Telecommunications,,Telecommunications,Telephony & Wireless,telecom,,8133158,Private,B2B,Yes,9-Dec-23,0,0,,,,,Northwood,Ohio,43619,United States,9,,13781846,13781846
403078609,2013,20620,$10 mil. - $25 mil.,1608,154,1113,480,225,Employees.100to249,0,8.2,7374,7372,73;737;7372;7374,518210,513210,51;518;5182;51821;518210;513;5132;51321;513210,Software,Financial Software,Software,Financial Software,software,software.finance,9121950,Private,B2B,Yes,22-Jun-23,171350,107000,Series B,22-Jun-22,Fin Capital;Mercato Partners;FIS Global,PPP;Fin Capital;Mercato Partners;FIS Global;Samsung NEXT;Mercato Partners;Nationwide,Las Vegas,Nevada,89145,United States,7,Yes,365736037,365736037
345698707,1938,925238,$500 mil. - $1 bil.,6972309,1291168,3184881,12922,5732,Employees.5000to9999,7.9,7.9,7389,3952,28;286;2869;73;738;7389;281;2819;39;395;3952;30;308;3089;289;2899,561910,326199,32;325;3252;32521;325211;3259;32599;325998;56;561;5619;56191;561910;326;3261;32614;326140;32619;326199,Manufacturing,"Plastic, Packaging & Containers",Manufacturing,"Plastic, Packaging & Containers;Chemicals & Related Products",mfg,mfg.plastic,3648863,Public,B2B,Yes,7-Nov-23,0,0,,,,,Torekov,Skane,269 78,Sweden,5,,,
466461488,2017,5791,$5 mil. - $10 mil.,747,57,162,161,71,Employees.50to99,4.4,4.4,8711,871,87;871;8711,541330,54133,54;541;5413;54133;541330,Telecommunications,"Internet Service Providers, Website Hosting & Internet-related Services",Telecommunications;Construction,"Internet Service Providers, Website Hosting & Internet-related Services;Architecture, Engineering & Design",telecom,telecom.internet,587451,Private,B2B,Yes,7-Feb-24,0,0,,,,,Los Angeles,California,90025,United States,2,Yes,356976670,356976670
70108139,1978,3530,$1 mil. - $5 mil.,123,35,,79,28,Employees.20to49,0,64.7,8322,832,83;832;8322,624230,62423,62;624;6242;62423;624230,Organizations,Non-Profit & Charitable Organizations,Organizations,Non-Profit & Charitable Organizations,orgs,orgs.charitable,12297773,Private,,Yes,10-Dec-19,0,0,,,,,Flagstaff,Arizona,86004,United States,3,,,
25298551,2002,240134,$100 mil. - $250 mil.,30977,2401,6723,930,382,Employees.250to499,3.5,3.2,7389,7379,73;737;7374;7379;738;7389;48;489;4899;7375,518210,517810,51;518;5182;51821;518210;517;5178;51781;517810,Telecommunications,"Internet Service Providers, Website Hosting & Internet-related Services",Telecommunications,"Internet Service Providers, Website Hosting & Internet-related Services",telecom,telecom.internet,13530,Private,B2B,Yes,18-Feb-24,0,0,,,,,Houston,Texas,77092,United States,12,,535282037,38537662
347165962,2011,27095,$25 mil. - $50 mil.,3495,270,758,336,153,Employees.100to249,-13.1,-4.4,7389,7374,73;738;7389;737;7374,518210,513210,51;518;5182;51821;518210;513;5132;51321;513210,Software,Business Intelligence (BI) Software,Software,Business Intelligence (BI) Software,software,software.bi,15739,Private,B2B,Yes,25-Jan-24,2000,2000,Debt,15-Apr-20,PPP,PPP,Sandpoint,Idaho,83864,United States,2,,,
235700641,1989,9953655,Over $5 bil.,1144670,99536,467821,27493,12195,Employees.10000plus,0,0,7389,7374,73;737;7374;67;671;6719;65;653;6531;738;7389,561499,551112,56;561;5614;56149;561499;51;518;5182;51821;518210;55;551;5511;55111;551112;53;531;5313;53139;531390;5312;53121;531210,Real Estate,,Real Estate;Business Services,,realestate,,36569,Public,B2B,Yes,16-Feb-24,0,0,,,,,Luxembourg,,2449,Luxembourg,43,,452203309,452203309
368722178,2001,68581,$50 mil. - $100 mil.,4114,685,1714,451,210,Employees.100to249,31.3,24.3,8742,5045,47;473;4731;50;504;5045;87;874;8742,541614,488510,48;488;4885;48851;488510;42;423;4234;42343;423430;54;541;5416;54161;541614,Transportation,Freight & Logistics Services,Transportation;Business Services;Retail,Freight & Logistics Services;Management Consulting;Office Products Retail & Distribution,transportation,transportation.freight,1225320,Private,B2B,Yes,26-Feb-24,0,0,,,,,Luxembourg,Luxembourg,2340,Luxembourg,2,,,
467720767,2017,147037,$100 mil. - $250 mil.,11468,1102,7939,1190,700,Employees.500to999,0,0,7372,6799,67;679;6799;73;737;7372,523160,513210,52;523;5231;52316;523160;51;513;5132;51321;513210;511;5112;51121;511210,Software,Financial Software,Software,Financial Software,software,software.finance,4659,Private,B2B,Yes,14-Mar-24,180000,10000,Private Equity,21-Jul-22,SIG Susquehanna,SIG Susquehanna;IDG Capital Partners;Jump Crypto;Circle Ventures;DG Capital;Matrix Partners;NGC Ventures,,Mahe,,Seychelles,,,,
13716777,1995,47194,$25 mil. - $50 mil.,3681,353,2548,330,150,Employees.100to249,0,0,6799,679,67;679;6799;62,523910,52391,52;523;5239;52391;523910,Finance,Venture Capital & Private Equity,Finance,Venture Capital & Private Equity,finance,finance.venturecapital,2490841,Private,B2B,Yes,16-Jun-22,0,0,Other Financing Round,17-Oct-16,Schroders Plc,Schroders Plc,San Francisco,California,94105,United States,3,,,
300253318,2000,2667,$1 mil. - $5 mil.,346,26,141,53,19,Employees.10to19,0,0,7379,7375,73;737;7375;48;7379,541519,54151,51;517;5171;51711;518;5182;54;541;5415;54151;541519;5173;51731,Telecommunications,"Internet Service Providers, Website Hosting & Internet-related Services",Telecommunications;Business Services,"Internet Service Providers, Website Hosting & Internet-related Services;Custom Software & IT Services",telecom,telecom.internet,20853658,Private,B2B,Yes,31-May-22,0,0,,,,,Saint Charles,Missouri,63301,United States,4,Yes,61129354,395718689
371690206,1953,16909,$10 mil. - $25 mil.,1318,126,913,350,129,Employees.100to249,-6.5,-5.8,8111,6061,60;606;6061;81;811;8111,541199,541110,54;541;5411;54111;541110;52;522;5221;52213;522130;54119;541199,Finance,Banking,Finance;Law Firms & Legal Services,Banking,finance,finance.banking,303042,Private,B2B,Yes,27-Feb-24,0,0,,,,,Shawnee Mission,Kansas,66204,United States,13,,,
358469126,2012,164171,$100 mil. - $250 mil.,13297,2462,6074,1021,558,Employees.500to999,65.6,130.6,7389,7379,48;483;4833;484;4841;73;738;7389;737;7379;7375;489;4899,518210,517919,51;516;5161;51612;5162;51621;516210;517;5178;51781;517810;518;5182;51821;518210;5174;51741;517410;5179;51791;517919,Telecommunications,Cable & Satellite,Telecommunications;Media & Internet,Cable & Satellite;Broadcasting,telecom,telecom.cable,388087,Private,B2B,Yes,19-Jan-24,0,0,,,,,Shawnee,Oklahoma,74804,United States,8,,,
93012862,1990,9738,$5 mil. - $10 mil.,1275,97,331,98,35,Employees.20to49,-2.8,-2.8,8049,804,80;804;8049,621330,62133,62;621;6213;62133;621330,Hospitals & Physicians Clinics,,Hospitals & Physicians Clinics;Healthcare Services,Mental Health & Rehabilitation Facilities,hospitals,,16121138,Private,B2B,Yes,21-Aug-19,0,0,,,,,Indianapolis,Indiana,46250,United States,6,,,
37520255,1989,35048,$25 mil. - $50 mil.,2838,525,1296,423,124,Employees.100to249,1.6,1.6,5065,573,50;506;5065;57;573,541713,423690,42;423;4236;42369;423690;54;541;5417;54171;541713;33;334;3345;33451;334512,Manufacturing,Test & Measurement Equipment,Manufacturing;Retail,Test & Measurement Equipment;Consumer Electronics & Computers Retail,mfg,mfg.testequipment,1101123,Private,B2B,Yes,2-Jan-24,33045,350,Debt,27-Apr-20,PPP,Altira Group;Edelman Financial Services;British Columbia Discovery Fund;Connecticut Innovations;Vareco Holdings;PPP,Raleigh,North Carolina,27606,United States,8,,,
355788573,2012,5500,$5 mil. - $10 mil.,429,41,297,604,291,Employees.250to499,23.8,23.8,6163,6162,61;616;6163;6162,522390,522310,52;522;5223;52239;522390;52231;522310,Finance,Lending & Brokerage,Finance,Lending & Brokerage,finance,finance.brokerage,2616669,Private,B2B,Yes,26-Feb-24,1000,1000,Debt,28-Apr-20,PPP,PPP,Edina,Minnesota,55435,United States,22,,,
49384003,2010,6114,$5 mil. - $10 mil.,470,61,287,39,17,Employees.10to19,0,0,4899,489,48;489;4899,517919,517810,51;517;5178;51781;517810;5179;51791;517919,Telecommunications,Telephony & Wireless,Telecommunications,Telephony & Wireless,telecom,telecom.telephone,20828018,Private,B2B,Yes,11-Jun-22,0,0,,,,,Houston,Texas,77084,United States,4,,,
369362007,2013,3427,$1 mil. - $5 mil.,442,34,95,39,17,Employees.10to19,0,0,7374,737,73;737;7374;48,518210,51821,51;518;5182;51821;518210,Telecommunications,"Internet Service Providers, Website Hosting & Internet-related Services",Telecommunications;Media & Internet,"Internet Service Providers, Website Hosting & Internet-related Services;Data Collection & Internet Portals",telecom,telecom.internet,19761627,Private,B2B,No,,0,0,,,,,Perm,Perm,614000,Russia,1,,,
433199548,1967,54118,$50 mil. - $100 mil.,7820,703,13529,1287,800,Employees.500to999,0.1,-1.5,5812,581,58;581;5812,722511,72251,72;722;7225;72251;722511,Hospitality,Restaurants,Hospitality,Restaurants,hospitality,hospitality.restaurant,7298594,Private,B2B,Yes,17-Jan-22,7000,2000,Debt,12-Mar-21,PPP,PPP;PPP,Indianapolis,Indiana,46204,United States,2,,,
112886128,2003,2479189,$1 bil. - $5 bil.,324773,24791,91729,10623,4712,Employees.1000to4999,0,0,7379,7374,73;737;7372;7379;7374;67;671;6719,551112,541512,51;513;5132;51321;513210;54;541;5415;54151;541512;518;5182;51821;518210;55;551;5511;55111;551112,Business Services,,Business Services;Holding Companies & Conglomerates,Custom Software & IT Services,bizservice,,8163,Public,B2B,Yes,4-Jan-24,0,0,,,,,El Segundo,California,90245,United States,8,Yes,35635890,30688072
115984052,1943,7963,$5 mil. - $10 mil.,645,119,294,60,26,Employees.20to49,0,8.3,4731,473,47;473;4731;86,517311,517111,51;517;5171;51711;517111;48;488;4885;48851;488510;5173;51731;517311,Telecommunications,Telephony & Wireless,Telecommunications;Transportation,Telephony & Wireless;Freight & Logistics Services,telecom,telecom.telephone,7180336,Private,B2C,Yes,15-Dec-23,807,457,Debt,12-Mar-21,PPP,PPP;PPP,Brandon,Minnesota,56315,United States,7,,,
4786889,2008,951,"$500,000 - $1 mil.",124,9,33,11,5,Employees.5to9,0,0,7371,737,73;737;7371,541511,54151,54;541;5415;54151;541511,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,18217407,Private,,No,,0,0,,,,,Franklin,Tennessee,37064,United States,1,,,
92160233,1994,6211,$5 mil. - $10 mil.,813,62,211,93,33,Employees.20to49,0,3.1,8099,809,80;809;8099,621999,62199,62;621;6219;62199;621999,Hospitals & Physicians Clinics,,Hospitals & Physicians Clinics,Medical Specialists,hospitals,,15665579,Private,B2B,Yes,25-Jul-23,350,350,Debt,9-Apr-20,PPP,PPP,Indianapolis,Indiana,46214,United States,3,,,
59884285,2002,3484619,$1 bil. - $5 bil.,453000,34846,184684,7899,3150,Employees.1000to4999,6.6,57.3,4841,3679,36;367;3679;48;484;4841;366;3663,516210,334418,33;334;3344;33441;334418;51;516;5162;51621;516210;3342;33422;334220,Manufacturing,Telecommunication Equipment,Manufacturing,Telecommunication Equipment;Electronics,mfg,mfg.telecom,2005,Public,B2B,Yes,18-Mar-24,333900,126000,Stock Issuance/Offering,27-Sep-17,,Netflix;Menlo Ventures;Globespan Capital Partners;Menlo Ventures;Fox Networks Group;Fidelity;Hearst Ventures;Sky;Globespan Capital Partners;Menlo Ventures;Viacom;News Corporation;Sky;Globespan Capital Partners;Menlo Ventures;Anthony Wood;Fidelity;Hearst Ventures;News Corporation;Sky;Fidelity;Menlo Ventures;Menlo Ventures,San Jose,California,95110,United States,11,,,
44307039,,13978,$10 mil. - $25 mil.,1132,209,517,314,142,Employees.100to249,0,0,4813,481,48;481;4813,517311,517111,51;517;5171;51711;517111;5173;51731;517311,Telecommunications,Telephony & Wireless,Telecommunications,Telephony & Wireless,telecom,telecom.telephone,,Private,,No,,0,0,,,,,,,,,,Yes,13534186,13534186
345804527,1998,1367158,$1 bil. - $5 bil.,166793,13671,27343,13067,5000,Employees.5000to9999,0,18.3,6719,2063,20;206;2062;2063;204;2044;67;671;6719,551112,311314,31;311;3113;31131;311313;311314;3112;31121;311212;55;551;5511;55111;551112,Manufacturing,Food & Beverage,Manufacturing;Holding Companies & Conglomerates,Food & Beverage,mfg,mfg.food,4468040,Private,B2B,Yes,2-Oct-23,0,0,,,,,West Palm Beach,Florida,33401,United States,13,,,
33410311,1884,62768,$50 mil. - $100 mil.,4895,470,2573,629,305,Employees.250to499,7.8,7.8,7374,6411,64;641;6411;63;633;6331;73;737;7374,524210,524126,51;518;5182;51821;518210;52;524;5242;52421;524210;5241;52412;524126,Insurance,,Insurance;Business Services,,insurance,,603450,Private,B2B,Yes,28-Dec-23,0,0,,,,,West Des Moines,Iowa,50266,United States,8,,,
51483435,1999,4111,$1 mil. - $5 mil.,332,61,152,44,19,Employees.10to19,0,-5,7373,737,73;737;7373,541512,54151,54;541;5415;54151;541512,Telecommunications,Cable & Satellite,Telecommunications;Business Services,Cable & Satellite;Custom Software & IT Services,telecom,telecom.cable,21157127,Private,B2B,Yes,4-May-20,150,150,Debt,10-Apr-20,PPP,PPP,Hudson,Ohio,44236,United States,4,,,
346289601,1923,5504,$5 mil. - $10 mil.,429,41,225,55,24,Employees.20to49,-4,0,6411,641,64;641;6411,524210,52421,52;524;5242;52421;524210,Insurance,,Insurance,,insurance,,12203119,Private,B2B,Yes,8-Sep-22,150,150,Debt,6-Apr-20,PPP,PPP,Evansville,Indiana,47711,United States,1,,,
30560509,1985,48328000,Over $5 bil.,3769584,362460,1981448,90178,40000,Employees.10000plus,0,0,6411,6399,63;636;6361;632;6324;633;6331;635;6351;639;6399;64;641;6411,524298,524210,52;524;5242;52421;524210;5241;52413;524130;52412;524128;524126;52429;524298;52411;524113,Insurance,,Insurance,,insurance,,32421,Public,B2B,Yes,11-Jan-24,0,0,,,,,Zürich,Zurich,8001,Switzerland,40,,,
211911076,1864,5367000,Over $5 bil.,413259,53670,252249,45618,32000,Employees.10000plus,0,0,8742,7389,87;874;8742;73;731;7311;738;7389;27;275;2759;733;7336,541870,541810,32;323;3231;32311;323111;54;541;5416;54161;541613;5418;54181;541810;54187;541870;5414;54143;541430,Business Services,Advertising & Marketing,Business Services,Advertising & Marketing;Commercial Printing;Multimedia & Graphic Design,bizservice,bizservice.marketing,7913551,Private,B2B,Yes,26-Feb-24,0,0,,,,,Chicago,Illinois,60601,United States,58,,,
48795984,1908,2770800,$1 bil. - $5 bil.,216122,20781,149623,9209,4085,Employees.1000to4999,0,0,6719,6153,61;615;6153;60;601;6019;602;6029;608;6082;603;6036;67;671;6719,551111,522292,52;522;5221;52211;522110;5222;52229;522292;55;551;5511;55111;551111;52222;522220,Finance,Banking,Finance,Banking;Lending & Brokerage,finance,finance.banking,41195,Public,B2B,Yes,18-May-23,4600000,4600000,Stock Issuance/Offering,1-Jul-02,,,New York City,New York,10036,United States,50,,14434948,14434948
124011548,2019,2484,$1 mil. - $5 mil.,285,24,116,51,22,Employees.20to49,0,15.8,6531,653,65;653;6531,531312,531210,53;531;5312;53121;531210;5313;53131;531312,Real Estate,,Real Estate,,realestate,,13136484,Private,,Yes,6-Oct-21,150,150,Debt,3-May-20,PPP,PPP,Amherst,Massachusetts,1002,United States,2,,,
66569109,1934,12019024,Over $5 bil.,925464,120190,564894,807097,358000,Employees.10000plus,0,0,7382,7381,73;738;7382;737;7372;7379;7371;7376;7374;7381,561621,561612,56;561;5616;56161;561612;56162;561621;54;541;5415;54151;541511;51;513;5132;51321;513210;541519;518;5182;51821;518210,Business Services,Security Products & Services,Business Services,Security Products & Services,bizservice,bizservice.security,254483,Public,B2B,Yes,9-Feb-24,0,0,,,,,Stockholm,Stockholm,102 28,Sweden,11,,,
57770799,1952,8809,$5 mil. - $10 mil.,713,132,325,212,94,Employees.50to99,0,0,4813,481,48;481;4813,517911,517121,51;517;5171;51712;517121;5179;51791;517911,Telecommunications,Cable & Satellite,Telecommunications,Cable & Satellite;Telephony & Wireless,telecom,telecom.cable,2381358,Private,B2B,Yes,9-Feb-24,350,350,Debt,11-Apr-20,PPP,PPP,Salem,Illinois,62881,United States,7,,,
347283279,,1972,$1 mil. - $5 mil.,155,19,92,23,10,Employees.10to19,0,0,8111,811,81;811;8111,541110,54111,54;541;5411;54111;541110,Law Firms & Legal Services,,Law Firms & Legal Services,,legal,,,Private,,No,,0,0,,,,,Omaha,Nebraska,68102,United States,2,,,
358829275,2012,20000,$10 mil. - $25 mil.,2620,200,700,114,50,Employees.50to99,2,2,7373,737,73;737;7373,541512,54151,54;541;5415;54151;541512,Business Services,Custom Software & IT Services,Business Services,Custom Software & IT Services,bizservice,bizservice.techconsulting,14243401,Private,B2B,Yes,3-Jun-22,350,350,Debt,11-Apr-20,PPP,PPP,Philadelphia,Pennsylvania,19102,United States,16,,,
95158991,1998,16728,$10 mil. - $25 mil.,2417,217,4182,238,106,Employees.100to249,-7,-14.5,5813,581,58;581;5813,722410,72241,72;722;7224;72241;722410,Hospitality,Restaurants,Hospitality,Restaurants,hospitality,hospitality.restaurant,569566,Private,B2B,Yes,20-Jul-22,150,150,Debt,7-Apr-20,PPP,PPP,Sewell,New Jersey,8080,United States,23,,438567133,354827258
12703482,1971,6210944,Over $5 bil.,757735,62109,124218,84767,37600,Employees.10000plus,-5.7,-6,5999,5722,57;571;5712;59;599;5999;572;5722;5719;50;506;5064;5714,455219,449210,45;455;4552;45521;455219;44;449;4492;44921;449210;4491;44912;449129;449122;442;4422;44229;442299,Retail,"Department Stores, Shopping Centers & Superstores",Retail,"Department Stores, Shopping Centers & Superstores;Furniture",retail,retail.departmentstore,1622,Public,B2C,Yes,22-Aug-23,735000,360000,Stock Issuance/Offering,8-Mar-23,,JPMorgan Chase,Union,New Jersey,7083,United States,18,Yes,1154950911,29311574
